RA - Decimal,Dec - Decimal,Mag V ,Red,Green,Blue,identifier             
72.9582442,13.65514804,6.360,0.8000,0.8000,0.8000,HD 30869A                          
89.14349518,-23.2153118,6.361,1.0000,0.8330,0.6787,HD 40235                           
104.5314723,-27.16438375,6.361,0.4799,0.5868,1.0000,HD 51925                           
114.3205435,-23.7753976,6.361,0.8668,0.8718,1.0000,HD 61227                           
117.9203461,-12.8193998,6.361,0.8000,0.8000,0.8000,* 8 Pup                            
132.7561014,15.35065748,6.361,0.8000,0.8000,0.8000,* 54 Cnc                           
154.8847682,-5.106147799,6.361,1.0000,0.8330,0.6787,HD 89490                           
254.3834993,13.88411319,6.361,1.0000,0.8330,0.6787,HD 153226                          
230.2786666,24.95801766,6.361,1.0000,0.8330,0.6787,HD 136643                          
114.437589,-38.01042494,6.362,1.0000,0.7750,0.5548,HD 61453                           
130.9990733,4.334560223,6.362,0.6109,0.6919,1.0000,HD 74393                           
147.4639478,-36.26846189,6.362,1.0000,0.8330,0.6787,HD 85296                           
307.9925566,25.80497766,6.362,0.8000,0.8000,0.8000,HD 195693                          
42.69919478,-39.93222444,6.362,0.6109,0.6919,1.0000,HD 17864                           
182.0202751,-50.76364647,6.362,0.5750,0.6642,1.0000,HD 105383                          
216.4156103,-66.1729203,6.362,0.6703,0.7362,1.0000,HD 125990                          
289.5407539,-53.38708779,6.362,0.8000,0.8000,0.8000,HD 180134                          
265.9517038,-13.50869876,6.363,0.8668,0.8718,1.0000,HD 161023                          
315.8587083,50.3519144,6.364,1.0000,0.8330,0.6787,HD 200740                          
61.03628148,-16.58872801,6.364,1.0000,0.7992,0.6045,HD 25700                           
181.4992273,-3.131590571,6.364,1.0000,0.8541,0.7277,HD 105089                          
276.4801247,14.96623978,6.364,0.5750,0.6642,1.0000,HD 169820                          
294.0653426,14.39106728,6.364,1.0000,0.8330,0.6787,HD 184944                          
295.9832174,27.13540818,6.364,1.0000,0.7872,0.5797,V* PS Vul                          
85.92141639,-45.83286559,6.364,0.8520,0.8621,1.0000,HD 38458                           
122.181583,-20.36317047,6.365,0.6703,0.7362,1.0000,HD 67751                           
342.0891024,-61.68436451,6.365,1.0000,0.8330,0.6787,HD 215682                          
93.43873151,-23.86193577,6.366,0.8000,0.8000,0.8000,HD 43162                           
128.2437513,-34.63403659,6.366,1.0000,0.8541,0.7277,V* VX Pyx                          
278.9985193,-29.6991071,6.366,1.0000,0.8221,0.6541,HD 171416                          
64.08739027,-60.94847805,6.366,0.8000,0.8000,0.8000,* 286 Ret                          
257.5261479,-61.67545744,6.366,0.5496,0.6441,1.0000,HD 154555                          
298.1630473,-54.97644483,6.366,0.6324,0.7081,1.0000,HD 187421                          
330.5057269,10.9738077,6.367,0.5229,0.6225,1.0000,HD 209288                          
155.9239996,29.6158545,6.367,1.0000,0.8541,0.7277,HD 89993                           
177.7305894,12.27903599,6.367,0.7260,0.7762,1.0000,HD 102910                          
259.5854594,-32.55310634,6.367,0.5340,0.6316,1.0000,HD 156325                          
141.2319958,51.57389597,6.368,1.0000,0.8929,0.8238,HD 81025                           
12.82634724,3.385018114,6.368,1.0000,0.8541,0.7277,HD 4928                            
161.5236681,6.373183357,6.368,1.0000,0.8221,0.6541,* 37 Sex                           
293.8547184,2.913607107,6.368,0.9937,0.9526,1.0000,HD 184663                          
132.4681338,-39.14160303,6.368,0.6504,0.7215,1.0000,V* HZ Vel                          
326.3016599,52.26757392,6.369,1.0000,0.7872,0.5797,HD 207119                          
306.5978103,56.63869554,6.369,0.5750,0.6642,1.0000,HD 195066                          
292.8064815,55.7318351,6.369,1.0000,0.7992,0.6045,V* V1817 Cyg                       
101.0521777,36.10926002,6.369,0.6504,0.7215,1.0000,HD 48272                           
102.9140693,3.041991973,6.369,0.6324,0.7081,1.0000,HD 50062                           
335.4619718,42.07816133,6.369,0.5229,0.6225,1.0000,HD 212222                          
190.9944544,-36.34915187,6.369,0.5496,0.6441,1.0000,HD 110653                          
339.5724734,45.18293694,6.370,0.8000,0.8000,0.8000,HD 214558                          
319.0713597,44.23823691,6.370,1.0000,0.8330,0.6787,HD 202710                          
335.1646657,50.9808137,6.370,1.0000,0.7992,0.6045,HD 212071                          
338.0780075,54.0370268,6.370,1.0000,0.8541,0.7277,HD 213720                          
25.05458676,53.86827788,6.370,1.0000,0.7360,0.4803,HD 10110                           
118.1517785,55.20944039,6.370,0.6109,0.6919,1.0000,HD 63586                           
145.6795545,48.4310175,6.370,0.6324,0.7081,1.0000,HD 83869                           
46.16934761,15.85602318,6.370,1.0000,0.7872,0.5797,HD 19080                           
51.6474017,28.71505864,6.370,1.0000,0.8330,0.6787,V* UX Ari                          
65.7823182,-35.54481232,6.370,1.0000,0.8221,0.6541,HD 27941                           
69.3115745,18.54303593,6.370,0.8000,0.8000,0.8000,V* SZ Tau                          
68.80881755,-9.736369443,6.370,0.6504,0.7215,1.0000,HD 29173                           
94.09913332,17.18160708,6.370,1.0000,0.7360,0.4803,HD 43335                           
99.40372605,10.85329476,6.370,1.0000,0.8330,0.6787,HD 47156                           
100.4967949,6.345427416,6.370,0.8000,0.8000,0.8000,HD 48099                           
112.2131375,-31.84839444,6.370,0.4799,0.5868,1.0000,HD 59499                           
114.5598709,24.36044457,6.370,0.8668,0.8718,1.0000,HD 61035                           
117.7225998,0.079555806,6.370,1.0000,0.7992,0.6045,HD 63838                           
27.45353704,-38.40283653,6.370,0.8000,0.8000,0.8000,HD 11262                           
22.42840403,-25.61775532,6.370,1.0000,0.8221,0.6541,HD 9151                            
338.9533405,-17.46042818,6.370,1.0000,0.7750,0.5548,* 61 Aqr                           
329.0999357,21.23985732,6.370,1.0000,0.7360,0.4803,HD 208527                          
334.1235282,27.80402859,6.370,0.8000,0.8000,0.8000,HD 211432                          
331.1438231,32.94174551,6.370,1.0000,0.8740,0.7760,HD 209693                          
163.0570568,1.024968869,6.370,0.6504,0.7215,1.0000,HD 94180                           
173.48452,36.81561646,6.370,1.0000,0.8330,0.6787,HD 100470                          
189.7590822,22.65949934,6.370,1.0000,0.8221,0.6541,HD 109996                          
203.5911079,38.7892631,6.370,0.8244,0.8437,1.0000,HD 118156                          
219.0286361,23.25036013,6.370,1.0000,0.8330,0.6787,HD 128402                          
259.7350633,-34.9895783,6.370,1.0000,0.7872,0.5797,HD 156384A                         
310.0489776,-23.77386797,6.370,0.8000,0.8000,0.8000,HD 196761                          
270.0653066,0.629474503,6.370,0.7353,0.7827,1.0000,HD 164258                          
246.884463,2.870623996,6.370,1.0000,0.6789,0.3823,HD 148390                          
275.9886768,38.73923112,6.370,1.0000,0.7992,0.6045,HD 169646                          
296.2043309,40.71680218,6.370,1.0000,0.6318,0.3112,V* V973 Cyg                        
34.85319641,-41.84836849,6.370,1.0000,0.7992,0.6045,HD 14509                           
223.725139,-69.86096089,6.370,0.5229,0.6225,1.0000,HD 130942                          
294.9674238,-66.68550664,6.370,0.6324,0.7081,1.0000,HD 184586                          
308.9491983,-44.3376185,6.370,1.0000,0.8221,0.6541,HD 195902                          
141.2827283,-43.97660267,6.371,1.0000,0.6318,0.3112,V* GK Vel                          
150.7058793,-62.15666672,6.371,1.0000,0.7872,0.5797,HD 87438                           
198.8566565,-69.67928111,6.371,1.0000,0.7992,0.6045,HD 114912                          
312.1780933,51.91032886,6.372,0.5496,0.6441,1.0000,HD 198513                          
52.97352851,-25.614149,6.372,0.6703,0.7362,1.0000,HD 21997                           
78.38865916,-8.147772967,6.372,0.5229,0.6225,1.0000,HD 33948                           
262.009742,-8.208376313,6.372,0.8000,0.8000,0.8000,HD 158170                          
272.4898432,-59.04017883,6.372,1.0000,0.7750,0.5548,HD 165497                          
338.9666412,56.07057476,6.373,0.6703,0.7362,1.0000,HD 214279                          
87.39219759,-44.87539485,6.373,1.0000,0.8221,0.6541,HD 39312                           
321.0330458,-22.74709049,6.373,1.0000,0.8330,0.6787,HD 203639                          
23.03157235,34.79996313,6.373,0.5370,0.6340,1.0000,HD 9298                            
225.5357309,-7.575315302,6.373,0.7260,0.7762,1.0000,HD 132953                          
127.7942727,-47.86661997,6.373,0.4799,0.5868,1.0000,HD 72485                           
268.6113197,75.17130649,6.374,1.0000,0.8330,0.6787,HD 164780                          
29.6111528,-33.0667913,6.374,1.0000,0.8330,0.6787,HD 12135                           
344.5985874,-1.410208029,6.374,0.8986,0.8925,1.0000,HD 217131                          
265.2728572,24.51325254,6.374,1.0000,0.7992,0.6045,HD 160835                          
271.2533261,41.94629716,6.374,0.8823,0.8819,1.0000,HD 165645                          
299.7207717,-68.7625831,6.374,0.7353,0.7827,1.0000,HD 188164                          
217.7359024,-40.84512353,6.374,1.0000,0.7872,0.5797,HD 127152                          
46.94726137,47.3087067,6.375,0.6703,0.7362,1.0000,V* V521 Per                        
111.6717217,11.00884557,6.375,0.8000,0.8000,0.8000,HD 58599                           
133.9829304,-23.81829295,6.375,0.7004,0.7579,1.0000,HD 76512                           
352.0216458,-11.44975617,6.375,0.8000,0.8000,0.8000,HD 220957                          
321.2153131,-3.398357161,6.375,0.8668,0.8718,1.0000,* 20 Aqr                           
256.5401885,9.733865758,6.375,1.0000,0.7360,0.4803,HD 154610                          
214.1011456,39.74471023,6.376,0.8986,0.8925,1.0000,HD 125111                          
265.7731071,44.08431981,6.376,1.0000,0.7750,0.5548,HD 161369                          
47.64745071,-23.73850193,6.377,0.8000,0.8000,0.8000,HD 19826                           
82.68784901,39.82591252,6.377,0.8000,0.8000,0.8000,HD 36041                           
111.6157763,10.6080681,6.377,0.6504,0.7215,1.0000,HD 58552                           
123.4211466,-33.56952708,6.377,1.0000,0.7992,0.6045,HD 69002                           
213.6706785,21.87339586,6.377,0.7652,0.8035,1.0000,HD 124713                          
309.4676214,-25.10921688,6.377,0.8520,0.8621,1.0000,HD 196385                          
135.7722161,-53.55037149,6.377,0.5340,0.6316,1.0000,HD 77907                           
149.0912294,-51.3361616,6.377,0.4799,0.5868,1.0000,HD 86352                           
190.7672036,61.1554218,6.378,1.0000,0.8330,0.6787,HD 110678                          
168.1449957,-21.74933664,6.378,1.0000,0.7872,0.5797,HD 97428                           
284.8615745,-18.56643567,6.378,1.0000,0.8836,0.8000,HD 176123                          
300.7033884,31.95883105,6.378,1.0000,0.8221,0.6541,HD 190227                          
175.72888,-79.30639082,6.378,1.0000,0.8330,0.6787,HD 101917                          
334.5178006,0.237655645,6.379,0.8000,0.8000,0.8000,HD 211575                          
346.7709696,35.6364916,6.379,1.0000,0.8330,0.6787,HD 218365                          
272.4307492,-13.93443747,6.379,1.0000,0.8221,0.6541,HD 166103                          
252.0370353,13.59027704,6.379,1.0000,0.8740,0.7760,HD 151627                          
296.4152301,36.0910273,6.379,0.5750,0.6642,1.0000,HD 186901                          
24.63260062,45.3997085,6.380,0.6504,0.7215,1.0000,V* GY And                          
32.1398328,44.45942904,6.380,1.0000,0.8541,0.7277,HD 13013                           
327.9051899,65.75271317,6.380,0.6324,0.7081,1.0000,BD+65 1664                         
53.42183416,57.86872188,6.380,0.8000,0.8000,0.8000,HD 21794                           
293.7551433,52.50201607,6.380,1.0000,0.8330,0.6787,HD 185114                          
8.330275759,70.98185412,6.380,0.6109,0.6919,1.0000,HD 2904                            
20.49626061,76.23880714,6.380,0.8668,0.8718,1.0000,HD 7925                            
291.6104048,62.55716434,6.380,1.0000,0.7360,0.4803,HD 183611                          
64.4658483,80.53578704,6.380,1.0000,0.8330,0.6787,HD 25904                           
80.16949661,66.74688575,6.380,1.0000,0.8740,0.7760,HD 34200                           
259.2350446,89.03770397,6.380,1.0000,0.6480,0.3346,* lam UMi                          
144.4841772,73.080394,6.380,0.8986,0.8925,1.0000,HD 82685                           
57.81612836,13.04607656,6.380,0.5750,0.6642,1.0000,V* V766 Tau                        
59.11526855,-13.59753504,6.380,1.0000,0.6480,0.3346,HD 24834                           
68.65892532,-24.04050202,6.380,1.0000,0.8221,0.6541,HD 29163                           
82.00612547,1.298251898,6.380,0.4799,0.5868,1.0000,HD 35912                           
83.87948176,-4.364043182,6.380,0.4799,0.5868,1.0000,HD 37040                           
83.86000176,-5.416886816,6.380,0.4799,0.5868,1.0000,* tet02 Ori B                      
94.275,7.066666667,6.380,0.5370,0.6340,1.0000,[SC93] 127                         
97.90597526,15.90350961,6.380,0.8244,0.8437,1.0000,* 19 Gem                           
96.46802343,11.12588312,6.380,0.6109,0.6919,1.0000,HD 45090                           
99.88117801,24.60016387,6.380,1.0000,0.9276,0.9168,HD 47415                           
114.8508198,-16.8472894,6.380,1.0000,0.7872,0.5797,HD 61589                           
128.1389901,-15.03017129,6.380,0.7652,0.8035,1.0000,HD 72462                           
128.214566,-31.50085081,6.380,1.0000,0.8221,0.6541,HD 72673                           
134.7947115,18.13486164,6.380,1.0000,0.6318,0.3112,V* FZ Cnc                          
327.5540917,-16.84492199,6.380,1.0000,0.7872,0.5797,HD 207552                          
343.5235309,-19.17514978,6.380,1.0000,0.7360,0.4803,HD 216553                          
354.5126266,-15.09510684,6.380,1.0000,0.8330,0.6787,HD 222125                          
6.993609814,19.51403748,6.380,0.8000,0.8000,0.8000,* 46 Psc                           
138.3397955,-29.66436676,6.380,1.0000,0.7360,0.4803,HD 79456                           
153.3530383,-33.03172042,6.380,1.0000,0.9019,0.8473,HD 88742                           
168.0616303,-32.43379936,6.380,0.8000,0.8000,0.8000,HD 97393                           
